"GeneratedTrace","DefinedTrace"
13.462390,13.462392
13.078170,13.078174
12.693950,12.693956
12.309730,12.309738
11.925520,11.925520
11.464500,11.464503
11.003480,11.003487
10.542470,10.542470
10.081450,10.081454
9.620440,9.620437
9.159420,9.159421
8.698410,8.698404
8.237391,8.237388
7.776374,7.776371
7.315358,7.315355
7.044868,7.044865
6.774377,6.774374
6.503886,6.503884
6.233396,6.233394
5.962905,5.962903
5.692414,5.692413
5.421924,5.421923
5.151433,5.151433
4.880942,4.880942
4.610452,4.610452
4.432128,4.432128
4.253804,4.253804
4.075480,4.075480
3.897157,3.897156
3.718833,3.718832
3.540509,3.540509
3.362185,3.362185
3.183862,3.183861
3.005538,3.005537
2.827214,2.827213
2.544493,2.544492
2.261771,2.261770
1.979050,1.979049
1.696328,1.696328
1.413607,1.413606
1.130886,1.130885
0.848164,0.848164
0.565443,0.565443
0.282721,0.282721
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.468444,0.468444
0.936888,0.936888
1.405333,1.405333
1.873777,1.873777
2.342221,2.342221
2.810665,2.810665
3.279109,3.279109
3.747553,3.747554
4.215998,4.215998
4.684442,4.684442
5.181997,5.181997
5.679552,5.679552
6.177106,6.177106
6.674661,6.674661
7.172216,7.172216
7.669771,7.669771
8.167325,8.167326
8.664880,8.664880
9.162430,9.162435
9.659990,9.659990
10.063300,10.063301
10.466610,10.466612
10.869920,10.869923
11.273240,11.273234
11.676550,11.676545
12.079860,12.079856
12.483170,12.483167
12.886480,12.886478
13.289790,13.289789
13.693110,13.693100
13.888840,13.888831
14.084570,14.084562
14.280300,14.280293
14.476030,14.476024
14.671760,14.671755
14.867490,14.867486
15.063220,15.063217
15.258950,15.258948
15.454680,15.454679
15.650410,15.650410
15.827050,15.827050
16.003690,16.003690
16.180330,16.180330
16.356970,16.356970
16.533610,16.533610
16.710250,16.710250
16.886890,16.886890
17.063530,17.063530
17.240170,17.240170
17.416810,17.416810
17.321740,17.321739
17.226670,17.226668
17.131600,17.131597
17.036530,17.036526
16.941460,16.941455
16.846390,16.846384
16.751320,16.751313
16.656250,16.656242
16.561180,16.561171
16.466110,16.466100
16.266580,16.266573
16.067050,16.067046
15.867520,15.867519
15.668000,15.667992
15.468470,15.468465
15.268940,15.268938
15.069410,15.069411
14.869880,14.869884
14.670360,14.670357
14.470830,14.470830
14.238770,14.238773
14.006710,14.006716
13.774660,13.774659
13.542600,13.542602
13.310540,13.310545
13.078480,13.078488
12.846430,12.846431
12.614370,12.614374
12.382310,12.382317
12.150250,12.150260
11.830150,11.830159
11.510050,11.510058
11.189950,11.189957
10.869850,10.869856
10.549750,10.549755
10.229650,10.229654
9.909550,9.909553
9.589450,9.589452
9.269350,9.269351
8.949250,8.949250
8.682780,8.682775
8.416300,8.416300
8.149828,8.149826
7.883353,7.883351
7.616878,7.616876
7.350402,7.350401
7.083927,7.083926
6.817452,6.817452
6.550977,6.550977
6.284502,6.284502
6.065729,6.065729
5.846956,5.846957
5.628183,5.628184
5.409410,5.409411
5.190638,5.190638
4.971865,4.971866
4.753092,4.753093
4.534319,4.534320
4.315546,4.315548
4.096773,4.096775
3.946600,3.946602
3.796427,3.796428
3.646254,3.646255
3.496080,3.496082
3.345907,3.345908
3.195734,3.195735
3.045561,3.045562
2.895388,2.895389
2.745214,2.745215
2.595041,2.595042
2.495204,2.495205
2.395368,2.395368
2.295531,2.295531
2.195694,2.195694
2.095857,2.095857
1.996020,1.996020
1.896183,1.896183
1.796346,1.796346
1.696509,1.696509
1.596672,1.596672
1.572497,1.572497
1.548322,1.548321
1.524146,1.524146
1.499971,1.499970
1.475795,1.475795
1.451620,1.451620
1.427445,1.427444
1.403269,1.403269
1.379094,1.379093
1.354918,1.354918
1.401718,1.401718
1.448518,1.448518
1.495318,1.495318
1.542118,1.542118
1.588918,1.588918
1.635718,1.635718
1.682518,1.682518
1.729318,1.729318
1.776119,1.776118
1.822919,1.822918
1.749495,1.749494
1.676072,1.676071
1.602648,1.602647
1.529225,1.529224
1.455801,1.455800
1.382378,1.382377
1.308954,1.308953
1.235530,1.235530
1.162107,1.162106
1.088683,1.088683
1.018191,1.018191
0.947699,0.947698
0.877206,0.877206
0.806714,0.806714
0.736222,0.736221
0.665729,0.665729
0.595237,0.595237
0.524745,0.524745
0.454253,0.454252
0.383760,0.383760
0.361530,0.361530
0.339300,0.339300
0.317070,0.317070
0.294840,0.294840
0.272610,0.272610
0.250380,0.250380
0.228150,0.228150
0.205920,0.205920
0.183690,0.183690
0.161460,0.161460
0.167364,0.167364
0.173268,0.173268
0.179172,0.179172
0.185076,0.185076
0.190980,0.190980
0.196884,0.196884
0.202788,0.202788
0.208692,0.208692
0.214596,0.214596
0.220500,0.220500
0.307683,0.307683
0.394866,0.394866
0.482049,0.482049
0.569232,0.569232
0.656415,0.656415
0.743598,0.743598
0.830781,0.830781
0.917964,0.917964
1.005147,1.005147
1.092330,1.092330
1.088523,1.088523
1.084716,1.084716
1.080909,1.080909
1.077102,1.077102
1.073295,1.073295
1.069488,1.069488
1.065681,1.065681
1.061874,1.061874
1.058067,1.058067
1.054260,1.054260
0.948834,0.948834
0.843408,0.843408
0.737982,0.737982
0.632556,0.632556
0.527130,0.527130
0.421704,0.421704
0.316278,0.316278
0.210852,0.210852
0.105426,0.105426
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.299669,0.299669
0.599339,0.599339
0.899008,0.899008
1.198678,1.198678
1.498347,1.498347
1.798016,1.798016
2.097686,2.097686
2.397355,2.397355
2.697025,2.697025
2.996694,2.996694
3.226185,3.226185
3.455676,3.455676
3.685167,3.685167
3.914658,3.914658
4.144149,4.144149
4.373640,4.373640
4.603131,4.603131
4.832622,4.832622
5.062112,5.062113
5.291603,5.291604
5.756347,5.756348
6.221090,6.221091
6.685834,6.685835
7.150578,7.150578
7.615321,7.615322
8.080065,8.080066
8.544810,8.544809
9.009550,9.009553
9.474300,9.474296
9.939040,9.939040
10.360600,10.360604
10.782170,10.782168
11.203730,11.203732
11.625300,11.625296
12.046860,12.046860
12.468420,12.468424
12.889990,12.889988
13.311550,13.311552
13.733120,13.733116
14.154680,14.154680
14.651240,14.651244
15.147810,15.147808
15.644370,15.644372
16.140940,16.140936
16.637500,16.637500
17.134060,17.134064
17.630630,17.630628
18.127190,18.127192
18.623750,18.623756
19.120320,19.120320
19.301810,19.301811
19.483300,19.483302
19.664790,19.664793
19.846280,19.846284
20.027770,20.027775
20.209270,20.209266
20.390760,20.390757
20.572250,20.572248
20.753740,20.753739
20.935230,20.935230
21.138370,21.138364
21.341500,21.341498
21.544640,21.544632
21.747770,21.747766
21.950910,21.950900
22.154040,22.154034
22.357180,22.357168
22.560310,22.560302
22.763440,22.763436
22.966580,22.966570
23.160060,23.160049
23.353530,23.353528
23.547010,23.547007
23.740490,23.740486
23.933970,23.933965
24.127450,24.127444
24.320920,24.320923
24.514400,24.514402
24.707880,24.707881
24.901360,24.901360
25.143770,25.143770
25.386180,25.386180
25.628590,25.628590
25.871000,25.871000
26.113410,26.113410
26.355820,26.355820
26.598230,26.598230
26.840640,26.840640
27.083050,27.083050
27.325460,27.325460
27.586750,27.586748
27.848040,27.848036
28.109330,28.109324
28.370610,28.370612
28.631900,28.631900
28.893190,28.893188
29.154480,29.154476
29.415760,29.415764
29.677050,29.677052
29.938340,29.938340
30.129680,30.129678
30.321010,30.321016
30.512350,30.512354
30.703690,30.703692
30.895030,30.895030
31.086360,31.086368
31.277700,31.277706
31.469040,31.469044
31.660380,31.660382
31.851720,31.851720
32.013940,32.013949
32.176170,32.176178
32.338400,32.338407
32.500630,32.500636
32.662850,32.662865
32.825080,32.825094
32.987310,32.987323
33.149540,33.149552
33.311760,33.311781
33.473990,33.474010
33.508930,33.508952
33.543880,33.543894
33.578820,33.578836
33.613760,33.613778
33.648700,33.648720
33.683650,33.683662
33.718590,33.718604
33.753530,33.753546
33.788480,33.788488
33.823420,33.823430
33.793290,33.793295
33.763150,33.763160
33.733020,33.733025
33.702890,33.702890
33.672760,33.672755
33.642620,33.642620
33.612490,33.612485
33.582360,33.582350
33.552230,33.552215
33.522090,33.522080
33.445880,33.445868
33.369670,33.369656
33.293450,33.293444
33.217240,33.217232
33.141030,33.141020
33.064810,33.064808
32.988600,32.988596
32.912380,32.912384
32.836170,32.836172
32.759960,32.759960
32.595070,32.595075
32.430180,32.430190
32.265300,32.265305
32.100410,32.100420
31.935530,31.935535
31.770640,31.770650
31.605760,31.605765
31.440870,31.440880
31.275990,31.275995
31.111100,31.111110
30.954900,30.954903
30.798690,30.798696
30.642480,30.642489
30.486280,30.486282
30.330070,30.330075
30.173870,30.173868
30.017660,30.017661
29.861450,29.861454
29.705250,29.705247
29.549040,29.549040
29.546010,29.546011
29.542980,29.542982
29.539960,29.539953
29.536930,29.536924
29.533900,29.533895
29.530870,29.530866
29.527840,29.527837
29.524810,29.524808
29.521780,29.521779
29.518750,29.518750
29.534240,29.534231
29.549720,29.549712
29.565200,29.565193
29.580680,29.580674
29.596160,29.596155
29.611640,29.611636
29.627130,29.627117
29.642610,29.642598
29.658090,29.658079
29.673570,29.673560
29.672870,29.672860
29.672170,29.672160
29.671470,29.671460
29.670760,29.670760
29.670060,29.670060
29.669360,29.669360
29.668660,29.668660
29.667960,29.667960
29.667260,29.667260
29.666550,29.666560
29.720490,29.720494
29.774420,29.774428
29.828360,29.828362
29.882290,29.882296
29.936220,29.936230
29.990160,29.990164
30.044090,30.044098
30.098030,30.098032
30.151960,30.151966
30.205890,30.205900
30.312770,30.312772
30.419640,30.419644
30.526510,30.526516
30.633380,30.633388
30.740260,30.740260
30.847130,30.847132
30.954000,30.954004
31.060870,31.060876
31.167750,31.167748
31.274620,31.274620
31.350140,31.350142
31.425660,31.425664
31.501180,31.501186
31.576710,31.576708
31.652230,31.652230
31.727750,31.727752
31.803270,31.803274
31.878790,31.878796
31.954310,31.954318
32.029830,32.029840
32.132230,32.132229
32.234620,32.234618
32.337010,32.337007
32.439400,32.439396
32.541790,32.541785
32.644180,32.644174
32.746570,32.746563
32.848960,32.848952
32.951350,32.951341
33.053740,33.053730
33.197790,33.197787
33.341850,33.341844
33.485900,33.485901
33.629960,33.629958
33.774010,33.774015
33.918060,33.918072
34.062120,34.062129
34.206170,34.206186
34.350230,34.350243
34.494280,34.494300
34.504410,34.504426
34.514540,34.514552
34.524670,34.524678
34.534790,34.534804
34.544920,34.544930
34.555050,34.555056
34.565180,34.565182
34.575310,34.575308
34.585430,34.585434
34.595560,34.595560
34.399600,34.399602
34.203650,34.203644
34.007690,34.007686
33.811730,33.811728
33.615780,33.615770
33.419820,33.419812
33.223860,33.223854
33.027900,33.027896
32.831950,32.831938
32.635990,32.635980
31.501860,31.501847
30.367720,30.367714
29.233590,29.233581
28.099450,28.099448
26.965320,26.965315
25.831180,25.831182
24.697050,24.697049
23.562920,23.562916
22.428780,22.428783
21.294650,21.294650
19.251640,19.251642
17.208630,17.208634
15.165630,15.165627
13.122620,13.122619
11.079610,11.079611
9.036600,9.036603
6.993594,6.993595
4.950586,4.950588
2.907579,2.907580
0.864571,0.864572
0.778114,0.778115
0.691657,0.691658
0.605200,0.605200
0.518743,0.518743
0.432285,0.432286
0.345828,0.345829
0.259371,0.259372
0.172914,0.172914
0.086457,0.086457
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.069741,0.069741
0.139482,0.139482
0.209223,0.209223
0.278964,0.278964
0.348705,0.348705
0.418446,0.418446
0.488187,0.488187
0.557928,0.557928
0.627669,0.627669
0.697410,0.697410
1.128514,1.128514
1.559618,1.559618
1.990722,1.990722
2.421826,2.421826
2.852930,2.852930
3.284034,3.284034
3.715138,3.715138
4.146242,4.146242
4.577346,4.577346
5.008450,5.008450
5.602023,5.602023
6.195596,6.195596
6.789169,6.789169
7.382742,7.382742
7.976315,7.976315
8.569890,8.569888
9.163460,9.163461
